недостатність	-1
недостовірний	-1
недосяжний	1
недоторканність	1
недоумкуватість	-1
недоумок	-2
недружелюбний	-2
недружній	-1
неетичний	-1
неефективність	-1
неефективний	-2
неживий	-1
нежиттєздатний	-1
нез'ясований	-1
незабутній	1
незагойний	-1
незадовільний	-1
незадоволений	-1
незакінчений	-1
незаконний	-1
незамараний	1
незамінний	1
незаможний	-1
незаперечний	1
незапорошений	1
незаслужений	-2
незаслужено	-1
незатишний	-2
незатребуваний	-1
незбалансований	-1
незбутній	-1
незвичайний	1
незворушність	1
незгідний	-1
нездатність	-1
нездатний	-1
нездійснений	-1
нездійсненний	-2
нездоланний	-2
нездоровий	-2
неземний	1
незламний	1
незліченний	1
незломлений	1
незміцнілий	-1
незмивний	-1
незнайомець	-2
незрівнянний	2
незрозумілий	-1
незрозуміло	-1
незручний	-1
незручно	-1
неідеальний	-1
неінформативний	-1
неїстівний	-1
неймовірний	1
некваліфікований	-1
некерований	-1
некомпетентний	-1
неконкурентоспроможний	-1
неконтрольований	-1
неконфліктний	1
некоректний	-1
некультурний	-1
неласкавий	-1
нелегальний	-1
нелегітимний	-1
нелегкий	2
неліцензійний	-1
нелогічність	-1
нелогічний	-1
нелояльний	-2
нелюбимий	-1
нелюбов	-1
нелюдський	-2
нелюдяний	-1
немаловажливий	1
неміцний	-1
немічний	-1
немилосердний	-1
неминучість	-1
неминучий	-1
немислимий	-1
немислимо	-1
неможливість	-1
неможливий	-1
немолодий	-1
ненавидіти	-2
ненависний	-2
ненависть	-2
ненавмисний	-2
ненавчений	-1
ненадійний	-1
ненажерливий	-1
неналежний	-1
ненароком	-1
ненаситний	-2
ненатуральний	-1
ненормальний	-1
ненормативний	-1
необ'єктивний	-1
необачний	-1
необгрунтований	-1
необдуманий	-1
необережність	-2
необережний	-1
необов'язковий	-1
необтяжливий	1
необхідний	1
неоднозначний	-1
неонацистський	-2
неопалюваний	-1
неоплачуваний	-1
неорганізований	-1
неординарний	1
неоригінальний	-1
неосвічений	-1
неосяжний	1
неофашист	-2
неохайність	-2
неохайний	-1
неохоче	-1
неоціненний	1
непатріотичний	-1
неперевершений	2
неперевірений	-1
непередаваний	1
непередбачений	-1
непередбачуваний	-1
непереконливий	-1
непереможений	2
непереможний	1
непідготовлений	-1
непідконтрольний	-1
непідкупний	1
непідробний	1
непідтверджений	-2
неповага	-1
неповажний	-2
неповноцінність	-1
неповноцінний	-1
непоганий	1
непогано	1
неподобство	-2
непоказний	-1
непокірний	-1
непокора	-1
непомірний	-1
непопулярний	-1
непорозуміння	-1
непорушний	1
непорядний	-1
непослідовність	-2
непослідовний	-1
непотрібний	-1
непохитний	1
неправда	-1
неправдоподібний	-1
неправильний	-1
неправильно	-1
неправомірний	-1
неправосудний	-2
непрактичний	-1
неприбутковий	-1
непривабливий	-1
непривітний	-1
неприглядний	-1
непридатний	-1
неприємність	-1
неприємний	-1
неприйнятний	-2
неприйняття	-1
неприкметний	-1
неприкритий	-1
непримітний	-1
непримиренний	-1
неприпустимий	-1
неприродний	-1
непристойний	-1
непристосований	-1
непритомний	-2
неприязний	-1
непробивний	1
непродуктивний	-1
непродуманий	-2
непросвітлений	-1
непростимий	-1
непрофесійний	-1
непрофесіоналізм	-2
непроханий	-2
непрошений	-1
нерадісний	-1
нервовий	-1
нервозний	-1
нервувати	-1
нереалізований	-1
нереалістичний	-1
нереальність	-1
нерівність	-1
нерівний	-1
нерішучий	-2
нероба	-1
нерозв'язний	-1
нерозповсюдження	1
нерозуміння	-1
нерозумний	-2
нерозумно	-1
несамовитий	-1
несамостійний	-1
несанкціонований	-1
несвідомий	-1
несексуальний	-1
несерйозний	-1
несиметричний	-1
несимпатичний	-1
несистемний	-1
несказаний	1
нескладно	1
нескромність	-2
нескромний	-1
неслухняний	-1
несмак	-2
несмачний	-1
несплата	-1
несплачений	-1
несповідимий	-1
неспокійний	-1
несправедливо	-2
несправний	-1
несприятливий	-1
неспроможність	-1
нестабільність	-1
нестабільний	-1
нестандартний	1
нестаріючий	1
нестерпний	-1
нестриманий	-1
несумісний	-1
несумлінність	-2
несучасний	-1
несхвальний	-2
нетактовний	-2
нетверезий	-1
нетерпіння	1
нетерплячий	-1
неточність	-1
неточний	-1
нетрі	-2
нетяжкий	-2
неув'язка	-1
неуважний	-1
неугодний	-1
неупереджений	1
неуспішний	-1
неушкоджений	1
нехитрий	1
нехороший	-1
нехтувати	-1
нецензурний	-2
нецікавий	-1
нецивілізований	-2
нечесний	-2
нечесно	-1
нечестивий	-1
нечистий	-1
нечисть	-1
нешкідливий	1
нещадний	-2
нещасливий	-2
нещасний	-2
нещастя	-2
нещирість	-2
нещирий	-1
неявний	-1
неякісний	-2
неясно	-1
ніжність	1
ніжний	2
нікудишній	-2
нікчема	-2
нікчемний	-2
німецько-фашистський	-1
німота	-2
нірвана	1
нісенітниця	-1
ніякий	-1
низький	-1
низькооплачуваний	-1
низькопробний	-1
низькоякісний	-1
нити	-2
ниття	-1
нищівний	1
новаторський	1
новенький	1
новизна	1
нововведення	1
новомодний	1
новосел	1
нормалізація	2
нормативний	1
нудний	-1
нуднуватий	-1
нудота	-1
нудотний	-1
нудьга	-1
нужда	-1
об'єктивність	1
об'їдати	-1
обачний	1
обвал	-1
обвалення	-1
обвальний	-1
обвинувальний	-1
обвинувачуватися	-2
обгорілий	-2
обдарований	1
обдаровання	1
обдирати	-2
обдурити	-2
обдурювати	-2
обивательський	-1
обкладати	-1
обкрадати	-1
облізлий	-2
обливати	-2
обличчя	1
обманювати	-2
обмеженість	-1
обмежувати	-1
обнадійливий	1
обожнювати	1
оборона	1
обрадувати	1
ображати	-2
ображений	-2
образа	-1
образливий	-2
обрамлення	1
обривати	-1
обрушити	-2
обрушувати	-1
обрушуватися	-1
обстріл	-2
обстрілювати	-2
обсценний	-1
обтяжливий	-1
обтяжувати	-2
обурення	-1
обурливий	-2
обурюватися	-2
обшук	-1
овація	1
огида	-2
огидний	-2
одіозний	-1
одірваний	-1
одноголосний	1
однодумець	2
одноманітний	-1
одноразовий	1
одностайний	1
одужання	1
одужувати	1
оживати	1
озброєння	-1
озброюючи	-2
озвірілий	-2
оздоровити	1
оздоровлення	1
оздоровчий	1
окупант	-1
окупаційний	-1
окупувати	-1
олігарх	1
олігархічний	-1
олігархія	-1
омріяний	1
онкологічний	-1
онкологія	-1
оновлений	1
оплакувати	-1
оплески	1
оптимальний	1
оптимізм	1
оптимізувати	1
оптимістичний	1
ораторський	1
організаторський	1
оригінальність	1
оригінальний	1
осаджувати	-1
освітній	1
освічений	1
осипатися	-2
оскаржувати	-1
оскароносний	1
оскома	-2
особливий	1
осуд	-1
осудити	-2
осудний	-1
отруєння	-1
отруїти	-2
отруйний	-1
отрута	-2
отруювати	-1
офігенний	1
офіційний	1
охорона	1
очікуваний	1
очищення	1
ощадливість	1
ощадливий	1
п'яний	-2
п'янити	-2
п'янство	-2
падати	-1
падіння	-1
пакість	-2
палити	-2
палкий	1
пан	1
панахида	-2
паніка	-1
панічний	-1
панування	1
парадоксально	1
паразитарний	-1
паразитичний	-1
паралізувати	-1
параноїдальний	-1
паритися	-1
паршивий	-2
паскудний	-2
пасти	-2
пастирський	1
пастка	-1
патогенний	-1
патологічний	-1
патологія	-1
патріотичний	1
пафос	-1
пафосний	-1
пацюк	-2
паща	-1
педерастія	-2
педерастична	-1
педофіл	-2
педофілія	-2
первозданний	1
перебільшувати	-1
перебільшуватися	-2
перебивати	-2
перебити	-2
перевага	1
переважний	1
перевершивши	1
перевершити	1
перевершувати	1
перевищення	-1
перегороджувати	-1
передбачити	1
передозування	-1
передсмертний	-1
передчуття	1
переконати	-2
переконливість	1
переконливий	1
перекреслювати	-1
перекупка	-2
переламати	-2
перемішаний	-2
перемога	1
перемогти	1
переможний	1
перенасичувати	-1
переплачувати	-1
переповнення	-1
переполох	-2
перерізаний	-2
переривати	-2
переробний	1
пересічний	-1
переслідувати	-1
переслідуватися	-2
пересмикувати	-1
перестрілка	-2
перетворення	1
першокласний	2
першосортний	1
песимістичний	-1
печальний	-1
підарас	-2
підбивати	-1
підвести	-2
підвищуватися	1
підводити	-1
піддаватися	-1
піддатися	-2
піддослідний	-1
підірвати	-2
підкоритися	-2
підкріплення	1
підкуповувати	-1
підневільний	-1
піднесений	1
піднятий	1
підозра	-1
підозрілий	-1
підозрювати	-1
підпалювати	-1
підпалювач	-2
підпорядковувати	-1
підривати	-1
підриватися	-1
підробити	-2
підробка	-1
підроблений	-1
підробляти	1
підсаджувати	-1
підсаджуватися	-1
підставний	-2
підступ	-2
підступи	-1
підступність	-2
підступний	-1
підсудний	-1
підтримати	1
підтримувати	1
підтримуватися	1
підшукувати	-2
пізнавальний	1
пізнавати	1
пізнання	1
піклуватися	1
пільговий	2
піратський	-1
пісний	-2
піхва	-2
пиздець	-2
пильність	1
писклявий	-1
пихатий	-1
пишатися	1
пишність	2
пишний	1
пияцтво	-1
пиячити	-2
плагіат	-1
плаксивий	-1
плач	-2
плачевний	-1
плебейський	-1
плідний	1
плутаний	-1
плутанина	-1
плутатися	-1
плювати	-2
плюнути	-1
пневмонія	-1
по-дитячому	1
по-дружньому	1
по-людськи	1
по-особливому	1
по-сучасному	2
побій	-2
побиватися	-2
побити	-2
побитися	-2
побиття	-1
поблагословити	1
поблажливий	-1
побліднути	-2
побої	-2
побоювання	-1
побоюватися	-1
повага	1
поважати	1
поважний	1
повалення	-1
повальний	-1
повбивати	-2
повільний	-1
повінь	-2
повіситися	-2
повія	-2
повнофункціональний	1
повноцінний	1
повстання	-1
повчальний	1
повчання	1
поганий	-1
поганка	-1
погано	-1
погіршення	-1
погіршувати	-2
погіршуватися	-1
погинути	-2
поглиблений	1
поглиблення	1
погнатися	-2
погожий	1
поголити	-2
пограбування	-1
пограбувати	-2
погром	-1
погубити	-1
подарований	1
подарунок	1
подільник	-2
подобатися	1
подолання	1
подолати	1
подружитися	1
подяка	1
подячний	2
поетичний	1
пожертвування	1
пожертвувати	1
поживний	1
пожити	1
позаздрити	-1
позамежний	-2
позаплановий	-1
позбавлення	-1
позбавляти	-1
позбавлятися	-1
поздоровити	2
поздоровляти	1
позитивний	1
позитивно	1
познайомити	1
позолочений	1
покарання	-2
покарати	-2
покійний	-1
покінчити	-2
покидьок	-2
покращити	2
покритка	-2
покупка	-1
покусати	-2
поламаний	-2
поламати	-2
полегшення	1
полегшувати	1
полінуватися	-1
поліпшення	1
поліпшити	1
поліпшитися	1
поліпшувати	2
поліпшуватися	1
політкоректність	1
політтехнологія	-2
полон	-2
полохливий	-1
полюбити	1
пом'якшення	1
пом'якшувати	1
померти	-1
помилка	-1
помилковий	-1
помилування	1
помилувати	1
помилуватися	1
помилятися	-1
поминальний	-1
помовчувати	-1
помогти	1
помпезний	-1
помститися	-2
понад	1
понаїжджати	-1
понуро	-1
попадати	-2
поплакати	-1
поповнювати	1
популярний	1
порадити	1
порадувати	1
порвати	-1
поржати	-1
порівнянний	1
порнографія	-2
поробити	-1
порозуміння	1
порочити	-2
порочне	-1
порушення	-1
порушник	-1
порушувати	-2
порядний	1
порятувати	1
порятунок	1
посередній	-1
посередник	-1
посібник	-1
посилений	1
посилення	-2
посилити	-1
посилювати	-1
посилюватися	1
поскаржитися	-1
послідовник	1
посміховисько	-2
посмішка	1
постаратися	1
постраждати	-1
постріл	-1
посуха	-2
посягання	-1
посягати	-2
потворний	-2
потенціал	1
потішити	1
потомство	1
потоптатися	-2
потрібний	1
потрійний	1
потрясіння	-2
потужно	1
пофігізм	-2
похабний	-2
похвала	1
похвальний	1
похмілля	-1
похмурий	-1
поховати	-1
поцілунок	1
почастувати	1
почесний	2
почесть	1
пошана	1
пошкодження	-1
пошкоджувати	-1
пошлість	-1
пошлий	-1
пошлятина	-1
пощаститися	1
правдоподібний	1
праведний	1
праведник	1
правильність	1
правильний	1
правовірний	1
правопорушення	-1
правопорядок	1
правосуддя	-1
прагнути	1
практичний	1
працелюбний	2
презентабельний	1
презирство	-1
прекрасний	1
прекрасно	1
премудрий	1
преосвященний	1
прескорботний	-1
престижний	1
претензійний	-1
пречистий	1
пречудовий	-1
пріоритет	1
прибутковий	1
привабливість	1
привабливіший	1
привабливий	1
приватизувати	-1
привілей	1
привілейований	1
привітавшись	1
привітання	1
привітний	2
пригальмовувати	-1
пригнічення	-2
пригнічувати	-1
приголомшливий	1
приголосний	1
придатний	1
приєднуватися	1
приємний	1
приємно	1
призвати	-2
приїдатися	-1
прийняти	1
прийнятний	1
прийшлий	-1
прикрий	-2
прикрити	-2
прилітати	-1
применшувати	-1
примітивність	-1
примітивний	-1
примирення	1
примирливий	1
примножувати	1
примус	-1
примусовий	-1
примушувати	-1
примха	-1
примхливий	-1
приниження	-1
принижувати	-2
принижуючи	-2
принизливий	-2
приносити	1
припадок	-1
приречений	-2
природність	1
приручений	-2
присікання	-1
прислужитися	1
пристойно	1
пристрілювати	-1
присягати	1
притягти	-2
приурочувати	1
прихильний	1
приховування	-1
приховуватися	-2
пришелепкуватий	-1
прищик	-2
проблема	-1
проблематичний	-1
проблемний	-1
провалений	-1
провалитися	-2
провальний	-1
провалювати	-1
провина	-1
провокаційний	-2
провокація	-2
провокувати	-1
прогинатися	-1
проголошувати	-1
програвати	-1
програші	-1
прогрес	1
прогресивний	2
продаватися	1
продуктивний	1
проігнорувати	-1
пройдисвіт	-2
проклін	-2
проклинати	-2
прокляття	-2
промахуватися	-1
променистий	1
проникати	-1
проникливий	1
пронюхати	-2
пропагандист	-1
пропадати	-1
пропащий	-2
просвітитель	1
просвітницький	1
прославляти	1
проспати	-2
простіший	1
просторікування	-1
просторий	1
прострочувати	-1
проступок	-1
протест	-1
протестувати	-1
противник	-1
протизаконний	-1
протизапальний	1
протиправний	-2
протиприродний	-1
протиріччя	-1
протитанковий	-1
професійний	1
професіоналізм	1
професіональний	1
процвітання	1
процвітати	1
процвітаючий	1
прощати	-2
проявлений	1
прут	-2
псевдо	-1
псевдонауковий	-1
псих	-1
психіатричний	-1
психлікарня	-2
психотропний	-1
псувати	-2
псуватися	-1
пузатий	-1
пунктуальний	1
пустушка	-1
пухкий	1
пухлина	-1
пухнастий	1
рабовласник	-1
работоргівець	-2
рабський	-1
радіаційний	-1
радісний	1
радість	2
радіти	1
радикал	-1
радувати	1
разюче	1
раптовий	-1
расист	-2
расистський	-2
рваний	-1
рвати	-1
реабілітаційний	1
реабілітувати	1
реаліст	1
реалістичний	1
реаліті-шоу	-1
ревний	-1
ревнощі	-2
революціонер	-1
реготати	1
результативний	1
рейдерське	-1
рейдерський	-2
рекомендація	1
рекомендувати	1
рекордний	1
релевантний	1
репресія	-2
репресивний	-1
репресований	-1
репресувати	-1
респект	1
респектабельний	2
ретельний	1
ретельно	1
рівність	1
рівномірний	1
рівноправність	1
рівноправний	2
рідкісний	-1
різак	-2
різанина	-2
різати	-2
різнокольоровий	1
різноманітний	1
рішучість	1
рішучий	1
ридати	-1
ризикований	-1
ризикувати	-2
рихлий	-1
роботизований	1
родзинка	1
родинний	2
родючий	1
роз'їдати	-2
розбагатіти	1
розбазарити	-2
розбещувати	-2
розбійник	-1
розбійницький	-1
розбирання	-1
розбираючись	-2
розбрат	-2
розв'язний	-1
розв'язування	-1
розв'язувати	-1
розвага	1
розважальний	1
розважливий	1
розвал	-2
розвалювати	-1
розвалюватися	-1
розвінчання	-1
розвивати	1
розвиватися	1
розвинений	1
розвинутий	1
розводити	-1
розгляд	-1
розгойдувати	-2
розгоратися	-1
розгром	-1
розгромити	-1
розгульний	-2
розгулятися	1
роздавлювати	-1
роздмухувати	-2
роздратування	-2
роздратувати	-2
роздувати	-1
роззброєння	1
роззброювання	1
розквітати	1
розкіш	-1
розкішний	1
розкладання	-1
розколювати	-2
розкрадання	-2
розкрадати	-2
розкритиковувати	-2
розкритикувати	-2
розкусити	-2
розкутий	1
розлад	-1
розлютитися	-2
розлючений	-2
розміреність	1
рознести	-2
розпалити	-2
розпалювання	-1
розпалювати	-1
розплакатися	-1
розплата	-2
розплачуватися	-1
розпливчастий	-1
розправа	-2
розправлятися	-1
розпростертий	1
розпуста	-2
розрадити	1
розрізнений	-1
розривати	-2
розруха	-2
розсекречувати	1
розстріл	-1
розстрілювати	-2
розтління	-1
розтратити	-2
розуміння	1
розумніти	1
розумний	1
розумниця	1
розумно	1
розчавити	-2
розчаровуватися	-1
розчарування	-1
розчленовувати	-2
розширити	1
романтичний	1
рубати	-2
рублевський	-1
руїна	-2
руйнівний	-1
руйнування	-1
руйнувати	-2
руйнуватися	-1
русофіл	1
русофобський	-1
рутинний	-1
рухнути	-1
рябий	-2
рясний	1
рятівник	1
рятування	2
садити	-1
сакральний	1
сакраментальний	-2
самовільний	-1
самовладання	1
самовпевнений	-1
самогубець	-2
самогубний	-2
самогубство	-2
самодостатній	1
самозакоханість	-2
самозакоханий	-1
самозваний	-1
самокаліцтво	-2
самокритичний	1
самомилування	-1
самоокупний	1
самоповага	1
самосуд	-2
самотній	-1
саркастичний	-1
сатана	-1
сатанинський	-2
сатиричний	-1
свавілля	-2
сваволити	-2
сваволя	-2
сварити	-2
сваритися	-1
сварка	-1
свастика	-1
свекруха	-2
свіженький	1
свіжий	1
світлий	2
свинство	-2
свиня	-1
своєчасний	1
святенництво	-1
святість	1
святиня	1
святковий	1
святкування	1
святкувати	1
свято	1
священний	1
сексуальність	1
селюк	-2
сенсаційний	1
сентиментальний	-1
сердечний	1
серіальний	-1
серцево-судинний	-1
сірість	-1
силовий	1
симпатія	1
симпатизувати	1
симпатичний	1
син	-1
синхронний	1
сирітство	-1
сифіліс	-1
скаженіти	-1
сказ	-2
скалічити	-2
скалити	-2
скандал	-1
скандальний	-1
скарати	-2
скаржитися	-1
скачувати	-1
скептик	-1
скептичний	-1
скептично	-1
скінхед	-1
скидання	-1
скидатися	-1
складний	1
скнара	-1
скоєний	-2
скоїти	-2
сконструювати	1
скороспішний	-1
скорочувати	-1
скорочуватися	-1
скотина	-2
скотитися	-1
скоюватися	-2
скрипіти	-2
скромний	1
скрупульозний	1
скрутний	-1
скудний	-1
слабенький	-1
слабкість	-1
слабкий	-1
слабнути	-2
слаборозвинений	-1
слабуватий	-1
слабшати	-1
слабший	-2
слава	1
славитись	1
славненько	1
славний	1
сліпий	-2
сліпучий	1
слуга	1
служниця	-2
слухати	1
слушний	1
сльозливий	-1
смачний	1
смердіти	-2
смердючий	-2
смертельний	-2
смертність	-1
смертний	-2
смертник	-2
смертниця	-2
смертоносний	-2
смерть	-1
сміливість	1
смітити	-2
сміття	-1
сміхотворний	-1
смішний	1
смішок	-2
смикнувши	-2
смиренність	2
смутний	-1
снайпер	-1
снайперський	-1
снаряд	-1
сновигати	-2
совковий	-1
содом	-2
содомія	-1
сокирний	-1
соковитий	1
солідний	1
солодкий	1
сонечко	1
сонячний	1
сопрано	1
сором'язливий	-1
соромно	-2
сортирний	-1
союзницький	1
сп'яну	-2
спад	-1
спадати	-1
спадщина	1
спалахливий	-1
спалити	-2
спалювати	-2
спантеличений	-2
спасибі	2
спекулянт	-1
спекуляція	-1
спересердя	-2
співдружність	1
співкамерник	-1
співпереживати	1
співчувати	1
співчуття	1
спізнюватися	-2
спільниця	-2
спітніти	-2
спиватися	-2
спиздити	-2
спинити	-2
списати	-2
списувати	-2
споглядання	1
сподобатися	1
споживати	-1
споживацький	-2
спокій	1
спокійний	1
спокусити	-2
спокусливий	1
спортивний	1
спотворити	-2
справді	1
справедливий	1
справжній	1
справлятися	1
справний	1
справно	1
сприяння	1
сприяти	1
сприятливий	2
спробувати	1
спровокувати	-1
спроектований	1
спрощувати	1
спустошення	-2
спустошити	-2
сріблястий	1
срібний	1
ссати	-2
стабілізація	1
стабільність	1
сталінізм	-2
старанність	1
старанний	1
старечий	-1
старовинний	1
стартап	1
стафілокок	-2
стереотипний	-1
стійкість	2
стійкий	1
стічний	-2
стогнати	-1
стопудовий	1
сторонній	-1
страждання	-1
страйк	-1
страта	-2
стратегія	1
стратити	-1
страшилка	-2
страшненький	-1
страшний	-2
стресовий	-1
стріляти	-1
стриманий	1
стримування	-1
строгість	-1
стрункий	1
струс	-1
стукнути	-2
стурбованість	-1
стурбувати	-1
суджений	-1
судитися	-1
судомити	-2
судомний	-1
суїцид	-2
султан	1
сумбурний	-1
сумлінний	2
сумнівний	-1
сумний	-2
сумно	-2
сумнозвісний	-2
сумувати	-1
супер	1
суперництво	-1
суперсучасний	1
супротивитися	-1
сутенер	-2
сутичка	-1
сучий	-2
сучок	-2
сфабрикований	-2
сфальсифікувати	-2
схаменутися	-2
схвалення	1
схвальний	1
схвалювати	1
схлипувати	-2
сценічний	1
сюрреалістичний	-1
таблетка	-2
тавруючи	-2
таж	-2
тактовний	1
талановитий	2
талант	1
талісман	1
танго	1
танцюючий	1
тварюка	-2
твердий	-1
тверезомислячий	1
творчість	1
тельбух	-2
терапевтичний	1
терапія	-1
терзати	-2
тернистий	-1
тероризувати	-1
терорист	-2
терористичний	-2
терористка	-2
терпіння	1
терпіти	-2
терплячий	1
тіньовий	-1
тіснява	-2
тішитися	1
тиран	-2
тиранічний	-2
тиранія	-2
тиск	-1
тиснути	-1
тисячолітній	1
титанічна	1
титулований	1
тлінний	-1
товариство	1
товариський	1
товктися	-2
токсичний	-1
топити	-2
торт	1
тортура	-2
тоскний	-1
тоталітарний	-1
точність	1
точний	1
травма	-1
травматичний	-1
травмувати	-1
трагедія	-2
трагічний	-2
траурний	-1
трахати	-2
трахатись	-2
трахнути	-2
третьосортний	-2
трійка	-1
тріумф	1
тріщати	-2
тривога	-1
тривожити	-2
тривожний	-1
троцькіст	-1
троянда	1
трудівник	1
труїти	-2
трупний	-2
трухлявий	-1
трястися	-1
туберкульоз	-1
туга	-1
тугий	-1
тужливий	-2
тупик	-1
тупиковий	-1
тупити	-2
тупуватий	-1
туша	-2
тушка	-1
тхнути	-1
тюремний	-1
тюрма	-2
тяганина	-1
тяжба	-1
тяжкий	-1
тяжкохворий	-1
убезпечити	1
убійний	-1
убивство	-2
убити	-2
убитий	-2
ублюдок	-2
ублюдочний	-2
убозтво	-2
убрання	1
уважний	1
увічнення	1
угодний	-1
угруповання	-1
удаваний	-2
ударний	-1
ударостійкий	1
удача	1
удачливий	1
удостоювати	1
удостоюватися	1
уїдливий	-1
українофобство	-2
украсти	-2
улесливий	-1
ультрасучасний	1
улюблений	1
умертвити	-2
умисел	-1
умисний	-1
унікальність	1
упійманий	-2
упир	-2
упускати	-1
ура	1
уразити	-2
уразливий	-1
урегулювання	1
урожайний	1
урочистість	1
урочистий	2
усвідомлювати	1
ускладнення	-1
ускладнювати	-1
ускладнюватися	-1
уславлений	1
усміх	1
усміхатися	1
усміхнений	1
усмішка	1
успіх	2
успішно	2
усувати	-1
утиск	-2
утопічний	-1
утруднення	-1
ухилятися	-1
училка	-1
ущербний	-2
фавор	1
фальсифікація	-1
фальсифікувати	-1
фальшивий	-1
фальшувати	-2
фамільярність	-2
фамільярний	-1
фанатизм	-1
фанатик	-1
фантастичний	1
фарисейство	-2
фатальний	-1
фаховий	1
фашист	-1
фашистський	-2
феєричний	1
феномен	1
феноменальний	1
фест	1
фешенебельний	1
фігня	-2
фіговий	-1
фізіономія	-2
фіктивний	-1
філігранний	1
формальний	-1
фотогенічний	1
фу	-1
хабар	-1
хабарник	-2
хакерський	-1
халява	1
хамство	-2
хамський	-1
хамуватий	-2
хаотичний	-1
хапатися	-2
харизматичний	1
хвалений	-1
хвалитися	-1
хвилювання	-1
хворіти	-1
хворий	-2
хвороба	-1
хворобливість	-1
хворобливий	-1
хвороботворний	-2
хер	-2
хижак	-1
химерний	-1
хирлявий	-1
хисткий	-1
хитатися	-1
хитрість	-1
хитрий	1
хлоп	-2
хлопський	-2
хмиз	-2
ховати	-2
холод	-1
хоробрість	2
хоробрий	1
хороший	1
хохол	-2
хрещення	1
хрипота	-1
хронічний	-2
хропти	-2
хрустіти	-1
хтивий	-1
худий	-1
хуй	-1
хуйня	-1
хуліган	-1
хуліганський	-2
цвілий	-1
цвинтар	-1
цікавий	1
цілеспрямованість	2
цілеспрямований	1
цілісний	1
цілитель	2
цілувати	2
цілющий	1
цінність	1
цінніший	1
цінний	1
цінувати	2
ціп	-2
цивілізаційний	1
цинізм	-1
цинік	-2
цинічний	-2
цнотливий	2
цукерка	1
цунамі	1
цькування	-2
цькувати	-2
чадний	-1
чарівність	2
чарівний	2
частування	2
частувати	1
чекіст	-1
чесний	1
чеснота	1
чеченець	-1
чіпати	-2
чіплятися	-1
чіткість	1
чиновницький	-1
чисельний	1
чистенький	1
чистий	1
чистота	1
читабельний	1
чорнити	-2
чорнобильський	1
чорт	-1
чреватий	-2
чудесний	1
чудовий	2
чудово	2
чудодійний	1
чудотворний	1
чужий	-2
чужорідний	-1
чуйний	1
шаблонний	-1
шайка	-1
шайтан	-2
шаленість	-1
шалений	-1
шампанський	1
шана	1
шанобливий	1
шантажист	-2
шанувати	1
шахід	-2
шахраї	-1
шахрайство	-1
шахрайський	-2
шахраюватий	-2
швидкий	1
швидкозростаючий	1
швидший	1
шедевр	1
шизофренічний	-1
шикарний	1
ширвжиток	-2
широкий	1
шкідливий	-1
шкідницький	-1
шкодоносний	-2
шкодувати	-2
шляхетність	1
шовінізм	-1
шок	-1
шоколадний	2
шокувати	-2
шпигунство	-2
шприц	-1
штовхнути	-2
штормовий	-1
штрафувати	-1
штурмувати	-1
щасливий	2
щасливити	1
щастя	2
щедрість	2
щедрий	1
щедро	1
щирість	1
щирий	1
щурячий	-2
ювілей	1
якісний	1
якісно	1
якнайкращий	2
якнайшвидший	1
янгол	1
яскравий	1
ясність	1
ясний	1
ясновельможний	1
христово	1
аварійно	-1
автентично	1
автоматно	-2
авторитетно	1
агресивно	-1
адаптовано	1
ажурно	1
акторсько	1
акуратно	1
алогічно	-1
альтруїстично	1
амбітно	1
аморально	-1
аморфно	-1
ангельсько	1
аномально	-1
антиамерикансько	-1
антигромадсько	-1
антигуманно	-1
антидержавно	-2
антиконституційно	-1
антинаркотично	1
антинародно	-1
антинауково	-1
антирадянсько	-1
антисанітарно	-1
антисемітсько	-2
антисоціально	-1
антитерористично	1
антихристиянсько	-1
апатично	-2
апетитно	1
апокаліптично	-1
артистично	1
асоціально	-2
афгансько	-1
багато	1
багатовимірно	1
багатогранно	1
багатодітно	1
багатомільйонно	-1
багатообіцяючо	1
бадьоро	1
бажано	1
байдужо	-2
балакучо	-1
бандитсько	-1
барвисто	1
бароково	1
батьківсько	1
безальтернативно	-1
безбожно	-1
безвідповідально	-1
безвинно	-2
безвихідно	-1
безвольно	-1
безгрішно	1
безгрошово	-1
бездарно	-2
безжалісно	-1
безжурно	2
беззавітно	1
беззаконно	-1
беззахисно	-1
беззмістовно	-1
беззубо	-2
безідейно	-1
безініціативно	-1
безкарно	-2
безкомпромісно	-1
безконтрольно	-1
безкорисливо	1
безладно	-1
безмежно	1
безнадійно	-1
безперебійно	1
безперервно	-1
безперечно	1
безперспективно	-1
безпідставно	-1
безповоротно	-1
безпокійно	-1
безпомічно	-2
безпорадно	-2
безправно	-2
безпритульно	-1
безпрограшно	1
безпросвітно	-2
безпутно	-1
безрадісно	-1
безрезультатно	-1
безрозсудно	-1
безсердечно	-1
безславно	-2
безсмачно	-1
безсмертно	2
безсовісно	-2
безсоромно	-2
безстрашно	1
безсумнівно	1
безтактовно	-1
безталанно	-1
безтолково	-2
безтурботно	1
безумно	-2
безумовно	1
безуспішно	-1
безхмарно	1
безхребетно	-1
безцеремонно	-1
безцільно	-1
безцінно	2
безчесно	-1
безчуттєво	-1
бідолашно	-2
білосніжно	2
благо	2
благовиховано	1
благоговійно	1
благодійно	1
благозвучно	1
благородно	1
благорозумно	1
благословенно	1
благосно	1
благотворно	1
благочестиво	1
блаженно	2
блакитно	1
